"TimeCreated","Id","Message"
"5/16/2026 2:38:02 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		Administrator@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{c9133320-9bfa-3084-49a5-d5cf5f99835f}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::1 	Client Port:		0  Additional Information: 	Ticket Options:		0x40810000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 2:15:59 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		WIN10-CLOIENT$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{3a5929d5-c793-46e8-2ac2-e41ce9d026a4}  Service Information: 	Service Name:		krbtgt 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-502  Network Information: 	Client Address:		::ffff:192.168.100.20 	Client Port:		56909  Additional Information: 	Ticket Options:		0x60810010 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 2:15:59 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		WIN10-CLOIENT$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{3a5929d5-c793-46e8-2ac2-e41ce9d026a4}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::ffff:192.168.100.20 	Client Port:		56908  Additional Information: 	Ticket Options:		0x40810000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:47:08 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		WIN10-CLOIENT$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{33f33e09-5247-1f5e-cb54-9950a5442741}  Service Information: 	Service Name:		WIN10-CLOIENT$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1106  Network Information: 	Client Address:		::ffff:192.168.100.20 	Client Port:		56854  Additional Information: 	Ticket Options:		0x40810000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:46:27 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		WIN10-CLOIENT$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{8ea865f8-dc78-df49-c1b7-589649c6c93b}  Service Information: 	Service Name:		krbtgt 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-502  Network Information: 	Client Address:		::ffff:192.168.100.20 	Client Port:		56818  Additional Information: 	Ticket Options:		0x60810010 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:46:27 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		WIN10-CLOIENT$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{8ea865f8-dc78-df49-c1b7-589649c6c93b}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::ffff:192.168.100.20 	Client Port:		56817  Additional Information: 	Ticket Options:		0x40800000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:46:26 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		WIN10-CLOIENT$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{39957b94-32cc-ce5e-3176-866defc09fbc}  Service Information: 	Service Name:		WIN10-CLOIENT$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1106  Network Information: 	Client Address:		::ffff:192.168.100.20 	Client Port:		56813  Additional Information: 	Ticket Options:		0x40810000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:46:24 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		Administrator@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{210ba01b-2339-5195-c7c2-b00aecce5688}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::ffff:192.168.100.20 	Client Port:		56807  Additional Information: 	Ticket Options:		0x40800000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:46:24 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		WIN10-CLOIENT$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{20e39531-d6eb-2aaa-76a7-4401d8dc1b3c}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::ffff:192.168.100.20 	Client Port:		56808  Additional Information: 	Ticket Options:		0x40800000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:41:05 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		DC01$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{0412a4cd-7b4c-3def-248f-d0adb3d58978}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::1 	Client Port:		0  Additional Information: 	Ticket Options:		0x40800000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:37:19 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		DC01$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{42e8fbca-1e6b-9bd3-5a0c-fff02f98a9a6}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::1 	Client Port:		0  Additional Information: 	Ticket Options:		0x40800000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:36:38 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		Administrator@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{74ebe4af-a884-e1ec-c43e-8906a568d365}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::ffff:192.168.100.99 	Client Port:		47910  Additional Information: 	Ticket Options:		0x40810010 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:34:34 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		DC01$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{0cbf7f64-15f5-6388-9499-73bc1952db23}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::1 	Client Port:		0  Additional Information: 	Ticket Options:		0x40810000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:29:41 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		Administrator@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{55d65369-d46a-a91a-169e-9cd4bf6f457b}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::ffff:192.168.100.99 	Client Port:		55872  Additional Information: 	Ticket Options:		0x40810010 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:29:11 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		DC01$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{34732f43-be78-3397-c8d3-21aa647c7b5e}  Service Information: 	Service Name:		krbtgt 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-502  Network Information: 	Client Address:		::1 	Client Port:		0  Additional Information: 	Ticket Options:		0x60810010 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:29:11 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		DC01$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{34732f43-be78-3397-c8d3-21aa647c7b5e}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::1 	Client Port:		0  Additional Information: 	Ticket Options:		0x40810000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:24:10 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		Administrator@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{2ab1400a-c09f-1a7a-46fa-526c4032018c}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::1 	Client Port:		0  Additional Information: 	Ticket Options:		0x40810000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:24:07 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		DC01$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{d4803f5d-7d6b-a76f-e466-3f2302c21ded}  Service Information: 	Service Name:		krbtgt 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-502  Network Information: 	Client Address:		::1 	Client Port:		0  Additional Information: 	Ticket Options:		0x60810010 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:24:01 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		DC01$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{f006c460-c92d-5f0b-2dcc-ee2307c71208}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::1 	Client Port:		0  Additional Information: 	Ticket Options:		0x40810000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:24:01 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		DC01$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{f006c460-c92d-5f0b-2dcc-ee2307c71208}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::1 	Client Port:		0  Additional Information: 	Ticket Options:		0x40810000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:23:57 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		DC01$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{7209cdbf-d624-77f3-5571-69c0f11c32ab}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::1 	Client Port:		0  Additional Information: 	Ticket Options:		0x40810000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
"5/16/2026 12:23:56 AM","4769","A Kerberos service ticket was requested.  Account Information: 	Account Name:		DC01$@CORP.LOCAL 	Account Domain:		CORP.LOCAL 	Logon GUID:		{83c8c224-7428-bd56-5eb1-b3dec9178fe6}  Service Information: 	Service Name:		DC01$ 	Service ID:		S-1-5-21-REDACTED-REDACTED-REDACTED-1000  Network Information: 	Client Address:		::1 	Client Port:		0  Additional Information: 	Ticket Options:		0x40800000 	Ticket Encryption Type:	0x12 	Failure Code:		0x0 	Transited Services:	-  This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.  Ticket options, encryption types, and failure codes are defined in RFC 4120."
