"TimeCreated","Id","Message"
"5/16/2026 2:38:02 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		Administrator 	Account Domain:		CORP 	Logon GUID:		{c9133320-9bfa-3084-49a5-d5cf5f99835f}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x404 	Process Name:		C:\Windows\System32\svchost.exe  Network Information: 	Network Address:	127.0.0.1 	Port:			0  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 11:21:47 PM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		DC01$ 	Account Domain:		CORP.LOCAL 	Logon GUID:		{70897898-c979-7d3a-f1b7-adac27ba2c01}  Target Server: 	Target Server Name:	dc01$ 	Additional Information:	dc01$  Process Information: 	Process ID:		0xa38 	Process Name:		C:\Windows\System32\taskhostw.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/16/2026 9:21:00 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		DWM-1 	Account Domain:		Window Manager 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x228 	Process Name:		C:\Windows\System32\winlogon.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/16/2026 9:20:59 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		UMFD-1 	Account Domain:		Font Driver Host 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x228 	Process Name:		C:\Windows\System32\winlogon.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/16/2026 9:20:59 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		UMFD-0 	Account Domain:		Font Driver Host 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x1f0 	Process Name:		C:\Windows\System32\wininit.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 12:42:48 PM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		Administrator 	Account Domain:		CORP 	Logon GUID:		{7fdda174-04e7-f0b4-3436-45d90ca94cf2}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x5f4 	Process Name:		C:\Windows\System32\svchost.exe  Network Information: 	Network Address:	127.0.0.1 	Port:			0  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 11:54:44 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		DC01$ 	Account Domain:		CORP.LOCAL 	Logon GUID:		{7dd09c18-aa1f-e1f8-a3ba-81ba713465df}  Target Server: 	Target Server Name:	dc01$ 	Additional Information:	dc01$  Process Information: 	Process ID:		0xbb8 	Process Name:		C:\Windows\System32\taskhostw.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 11:54:44 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		DC01$ 	Account Domain:		CORP.LOCAL 	Logon GUID:		{7dd09c18-aa1f-e1f8-a3ba-81ba713465df}  Target Server: 	Target Server Name:	dc01$ 	Additional Information:	dc01$  Process Information: 	Process ID:		0xbb8 	Process Name:		C:\Windows\System32\taskhostw.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 9:53:59 PM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		DWM-1 	Account Domain:		Window Manager 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x230 	Process Name:		C:\Windows\System32\winlogon.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 9:53:59 PM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		UMFD-0 	Account Domain:		Font Driver Host 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x1f0 	Process Name:		C:\Windows\System32\wininit.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 9:53:59 PM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		UMFD-1 	Account Domain:		Font Driver Host 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x230 	Process Name:		C:\Windows\System32\winlogon.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 10:36:49 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		Administrator 	Account Domain:		CORP 	Logon GUID:		{05902ef6-ca90-c39f-1f4c-4968e60858b7}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x754 	Process Name:		C:\Windows\System32\svchost.exe  Network Information: 	Network Address:	127.0.0.1 	Port:			0  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 10:36:44 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		DC01$ 	Account Domain:		CORP.LOCAL 	Logon GUID:		{4073e8bc-db36-d440-19a0-33df6d1cc8ff}  Target Server: 	Target Server Name:	dc01$ 	Additional Information:	dc01$  Process Information: 	Process ID:		0xa38 	Process Name:		C:\Windows\System32\taskhostw.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 10:36:44 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		DC01$ 	Account Domain:		CORP.LOCAL 	Logon GUID:		{4073e8bc-db36-d440-19a0-33df6d1cc8ff}  Target Server: 	Target Server Name:	dc01$ 	Additional Information:	dc01$  Process Information: 	Process ID:		0xa38 	Process Name:		C:\Windows\System32\taskhostw.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 8:36:00 PM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		DWM-1 	Account Domain:		Window Manager 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x22c 	Process Name:		C:\Windows\System32\winlogon.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 8:35:59 PM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		UMFD-0 	Account Domain:		Font Driver Host 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x1ec 	Process Name:		C:\Windows\System32\wininit.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 8:35:59 PM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		UMFD-1 	Account Domain:		Font Driver Host 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x22c 	Process Name:		C:\Windows\System32\winlogon.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 4:50:35 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		Administrator 	Account Domain:		CORP 	Logon GUID:		{29e25019-7a52-d5d5-1dcd-5fdbd9be54eb}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x8c0 	Process Name:		C:\Windows\System32\svchost.exe  Network Information: 	Network Address:	127.0.0.1 	Port:			0  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 2:46:51 PM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		DWM-1 	Account Domain:		Window Manager 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x22c 	Process Name:		C:\Windows\System32\winlogon.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 2:46:50 PM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		UMFD-0 	Account Domain:		Font Driver Host 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x1ec 	Process Name:		C:\Windows\System32\wininit.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 2:46:50 PM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		UMFD-1 	Account Domain:		Font Driver Host 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x22c 	Process Name:		C:\Windows\System32\winlogon.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 12:54:38 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		Administrator 	Account Domain:		CORP 	Logon GUID:		{42a87c67-5522-a5fd-57ec-cd4d8ec49499}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x5a4 	Process Name:		C:\Windows\System32\svchost.exe  Network Information: 	Network Address:	127.0.0.1 	Port:			0  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 12:50:24 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		DC01$ 	Account Domain:		CORP.LOCAL 	Logon GUID:		{df186811-9c59-d320-9e84-e305cc12fc3a}  Target Server: 	Target Server Name:	dc01$ 	Additional Information:	dc01$  Process Information: 	Process ID:		0xda8 	Process Name:		C:\Windows\System32\taskhostw.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 12:50:24 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		DC01$ 	Account Domain:		CORP.LOCAL 	Logon GUID:		{df186811-9c59-d320-9e84-e305cc12fc3a}  Target Server: 	Target Server Name:	dc01$ 	Additional Information:	dc01$  Process Information: 	Process ID:		0xda8 	Process Name:		C:\Windows\System32\taskhostw.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 10:49:37 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		DWM-1 	Account Domain:		Window Manager 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x238 	Process Name:		C:\Windows\System32\winlogon.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
"5/15/2026 10:49:36 AM","4648","A logon was attempted using explicit credentials.  Subject: 	Security ID:		S-1-5-18 	Account Name:		DC01$ 	Account Domain:		CORP 	Logon ID:		0x3E7 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Account Whose Credentials Were Used: 	Account Name:		UMFD-1 	Account Domain:		Font Driver Host 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Target Server: 	Target Server Name:	localhost 	Additional Information:	localhost  Process Information: 	Process ID:		0x238 	Process Name:		C:\Windows\System32\winlogon.exe  Network Information: 	Network Address:	- 	Port:			-  This event is generated when a process attempts to log on an account by explicitly specifying that account’s credentials.  This most commonly occurs in batch-type configurations such as scheduled tasks, or when using the RUNAS command."
